,Role_Promoter,Personal_Values_Facet_Cont_SecurityPersonal,Personal_Values_Facet_Cont_UniversalismConcern,Mean_Promotor,Mean_Promoter
315,0.549606099,0.562127749,0.484921006,0.5322182846666667,0.5322182846666667
316,0.612917756,0.426855492,0.306619817,0.4487976883333333,0.44879768833333333
317,0.437257217,0.43604696,0.484637021,0.452647066,0.452647066
318,0.5584436620000001,0.5015228939999999,0.440253643,0.5000733996666666,0.5000733996666666
319,0.5787653779999999,0.4828461089999999,0.663343806,0.5749850976666666,0.5749850976666666
320,0.455683327,0.658706177,0.599668191,0.5713525650000001,0.5713525650000001
321,0.221755398,0.2701364739999999,0.467379375,0.3197570823333333,0.3197570823333333
322,0.524747065,0.508724434,0.572063054,0.5351781843333333,0.5351781843333333
323,0.3922742829999999,0.351138258,0.547101992,0.4301715109999999,0.43017151099999995
324,0.630448142,0.430046314,0.481437637,0.5139773643333333,0.5139773643333333
325,0.415042446,0.6517762739999999,0.662020797,0.576279839,0.576279839
326,0.448520005,0.593108221,0.64391132,0.5618465153333333,0.5618465153333333
327,0.6884977990000001,0.385432302,0.269745578,0.447891893,0.44789189300000004
328,0.44810745,0.493781637,0.574448933,0.5054460066666667,0.5054460066666667
329,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
330,0.540365534,0.411870708,0.435737825,0.4626580223333333,0.4626580223333333
331,0.706890692,0.547059641,0.4087154839999999,0.554221939,0.554221939
332,0.452894891,0.457739104,0.382541354,0.4310584496666667,0.4310584496666667
333,0.502807918,0.77515466,0.73745991,0.671807496,0.671807496
334,0.62600216,0.284662904,0.312267435,0.4076441663333334,0.4076441663333334
335,0.589708134,0.569686285,0.645988594,0.6017943376666666,0.6017943376666666
336,0.544140897,0.5191824070000001,0.343051129,0.4687914776666667,0.4687914776666667
337,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
338,0.60103826,0.280693738,0.370746212,0.4174927366666667,0.4174927366666667
339,0.524661075,0.343900579,0.551911787,0.473491147,0.473491147
340,0.64352927,0.624971068,0.714720308,0.6610735486666667,0.6610735486666667
341,0.261155968,0.408346124,0.249586493,0.3063628616666666,0.30636286166666665
342,0.7212881520000001,0.3127122089999999,0.4087154839999999,0.4809052816666666,0.48090528166666663
343,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
344,0.557021035,0.462024666,0.6336209939999999,0.5508888983333333,0.5508888983333333
345,0.558488246,0.714109245,0.66592165,0.646173047,0.646173047
346,0.745615853,0.307269976,0.41421757,0.4890344663333333,0.4890344663333333
347,0.7983665390000001,0.3092566989999999,0.314567744,0.4740636606666666,0.47406366066666666
348,0.574656184,0.433107133,0.355771116,0.4545114776666666,0.4545114776666666
349,0.742730322,0.3747555979999999,0.320033265,0.4791730616666667,0.4791730616666667
350,0.699296164,0.375125536,0.280989469,0.451803723,0.451803723
351,0.6810334170000001,0.43460722,0.347684108,0.487774915,0.487774915
352,0.664135954,0.476938081,0.301986838,0.4810202909999999,0.48102029099999993
353,0.7256539340000001,0.407293765,0.345542929,0.4928302093333334,0.4928302093333334
354,0.557021035,0.462024666,0.6336209939999999,0.5508888983333333,0.5508888983333333
355,0.642121009,0.745538409,0.695778459,0.6944792923333334,0.6944792923333334
356,0.46641276,0.541786335,0.646599921,0.5515996719999999,0.5515996719999999
357,0.562485007,0.46433812,0.39223431,0.4730191456666667,0.4730191456666667
358,0.496775394,0.6998844129999999,0.6450374010000001,0.6138990693333333,0.6138990693333333
359,0.28606518,0.288827896,0.5115599160000001,0.3621509973333333,0.3621509973333333
360,0.637038222,0.3723582689999999,0.290759211,0.433385234,0.433385234
361,0.514603794,0.440640364,0.494475428,0.483239862,0.483239862
362,0.632323955,0.4001502079999999,0.526866611,0.5197802579999999,0.5197802579999999
363,0.482265211,0.179827758,0.371128411,0.3444071266666667,0.3444071266666667
364,0.561754636,0.334947718,0.6509392270000001,0.5158805270000001,0.5158805270000001
365,0.595651401,0.4626692329999999,0.306619817,0.4549801503333333,0.45498015033333333
366,0.65125762,0.51443149,0.347684108,0.5044577393333333,0.5044577393333333
367,0.673159848,0.342578106,0.2693237539999999,0.4283539026666667,0.4283539026666667
368,0.6736341920000001,0.523278803,0.339494833,0.5121359426666666,0.5121359426666666
369,0.7274577640000001,0.345422195,0.40725444,0.493378133,0.493378133
370,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
371,0.6833004779999999,0.4449021589999999,0.372210927,0.5001378546666666,0.5001378546666666
372,0.558137207,0.66891125,0.68161791,0.6362221223333333,0.6362221223333333
373,0.568224547,0.367295315,0.465255727,0.4669251963333333,0.4669251963333333
374,0.555381066,0.28943649,0.456306341,0.4337079656666667,0.4337079656666667
375,0.5889861679999999,0.451347354,0.5534575270000001,0.531263683,0.531263683
376,0.539738522,0.572824628,0.464976267,0.5258464723333334,0.5258464723333334
377,0.6700224029999999,0.317311536,0.412712947,0.4666822953333333,0.4666822953333333
378,0.418399719,0.288411708,0.219636943,0.3088161233333333,0.3088161233333333
379,0.408274674,0.436262315,0.555216271,0.46658442,0.46658442000000006
380,0.484077637,0.518140453,0.603147905,0.5351219983333334,0.5351219983333334
381,0.628903769,0.472756415,0.613477498,0.5717125606666666,0.5717125606666666
382,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
383,0.552493378,0.642078623,0.550065268,0.5815457563333334,0.5815457563333334
384,0.620085684,0.670713012,0.675420555,0.655406417,0.655406417
385,0.590956696,0.431080864,0.347684108,0.4565738893333333,0.4565738893333333
386,0.506816966,0.414603373,0.65808518,0.5265018396666666,0.5265018396666666
387,0.558894789,0.714109245,0.679490377,0.6508314703333333,0.6508314703333333
388,0.33747318,0.357338131,0.505618734,0.4001433483333333,0.4001433483333333
389,0.352851143,0.3533171329999999,0.464976267,0.3903815143333333,0.3903815143333333
390,0.411763163,0.362058192,0.5174669279999999,0.4304294276666666,0.4304294276666666
391,0.582701292,0.456713879,0.440253643,0.4932229379999999,0.49322293799999994
392,0.588372507,0.355787955,0.2743785569999999,0.4061796729999999,0.4061796729999999
393,0.315671617,0.376506117,0.505618734,0.3992654893333333,0.3992654893333333
394,0.557852989,0.639513953,0.6834183970000001,0.6269284463333333,0.6269284463333333
395,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
396,0.2344750639999999,0.396785247,0.48583335,0.3723645536666666,0.37236455366666665
397,0.539464217,0.388732507,0.4087154839999999,0.4456374026666665,0.44563740266666657
398,0.505920964,0.618494518,0.673410062,0.5992751813333332,0.5992751813333332
399,0.652959769,0.3476684479999999,0.432146359,0.4775915253333333,0.4775915253333333
400,0.6727631759999999,0.389509709,0.368381835,0.4768849066666665,0.47688490666666655
401,0.809242198,0.195077833,0.436446105,0.4802553786666666,0.4802553786666666
402,0.7384950570000001,0.1345077,0.3403998279999999,0.4044675283333332,0.40446752833333327
403,0.384167912,0.260374043,0.489230766,0.3779242403333333,0.3779242403333333
404,0.650144197,0.407243175,0.38972347,0.4823702806666667,0.4823702806666667
405,0.654901227,0.580382264,0.347684108,0.5276558663333334,0.5276558663333334
406,0.539510688,0.4504293029999999,0.511523415,0.500487802,0.500487802
407,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
408,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
409,0.631437044,0.452789907,0.32223624,0.4688210636666667,0.4688210636666667
410,0.43995383,0.46447849,0.399306513,0.434579611,0.434579611
411,0.618428306,0.560575219,0.289282146,0.4894285569999999,0.48942855699999993
412,0.347721299,0.434571734,0.440370804,0.4075546123333333,0.40755461233333334
413,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
414,0.411541924,0.800943319,0.6738155490000001,0.6287669306666667,0.6287669306666667
415,0.509659241,0.412984885,0.366495432,0.429713186,0.429713186
416,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
417,0.4121119479999999,0.520307118,0.484921006,0.4724466906666666,0.4724466906666666
418,0.5019052079999999,0.513289058,0.452946801,0.4893803556666666,0.4893803556666666
419,0.483539879,0.37435768,0.453784252,0.4372272703333333,0.4372272703333333
420,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
421,0.5847551129999999,0.38578819,0.514240997,0.4949280999999999,0.4949280999999999
422,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
423,0.725402943,0.513074039,0.403074741,0.5471839076666666,0.5471839076666666
424,0.414168866,0.478760963,0.489551916,0.4608272483333333,0.46082724833333333
425,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
426,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
427,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
428,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
429,0.662002356,0.532060909,0.440253643,0.5447723026666667,0.5447723026666667
430,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
431,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
432,0.334617838,0.33667057,0.558500189,0.4099295323333333,0.4099295323333333
433,0.54400313,0.639513953,0.6834183970000001,0.6223118266666666,0.6223118266666666
434,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
435,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
436,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
437,0.300514696,0.4743378689999999,0.5478251829999999,0.4408925826666666,0.4408925826666666
438,0.562413529,0.37642473,0.491359792,0.4767326836666667,0.4767326836666667
439,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
440,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
441,0.5008580579999999,0.468771149,0.4234884829999999,0.4643725633333332,0.4643725633333332
442,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
443,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
444,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
445,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
446,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
447,0.70470604,0.553796992,0.6331475360000001,0.6305501893333334,0.6305501893333334
448,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
449,0.467196265,0.589790774,0.650894425,0.5692938213333334,0.5692938213333334
450,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
451,0.3097148839999999,0.459261637,0.514708819,0.4278951133333333,0.4278951133333333
452,0.698408081,0.442643279,0.306619817,0.482557059,0.482557059
453,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
454,0.704052098,0.4388421779999999,0.359686695,0.5008603236666666,0.5008603236666666
455,0.562542599,0.605595815,0.468737027,0.545625147,0.545625147
456,0.573285327,0.410763975,0.56672831,0.5169258706666667,0.5169258706666667
457,0.654985525,0.481474599,0.347684108,0.494714744,0.494714744
458,0.684827944,0.487011249,0.318590128,0.4968097736666667,0.4968097736666667
459,0.567973952,0.439497673,0.535909994,0.5144605396666666,0.5144605396666666
460,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
461,0.578723034,0.374816053,0.408299058,0.4539460483333333,0.45394604833333335
462,0.394214042,0.682286662,0.715566053,0.5973555856666666,0.5973555856666666
463,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
464,0.58308648,0.617904873,0.63533639,0.6121092476666666,0.6121092476666666
465,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
466,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
467,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
468,0.646001033,0.734605762,0.617857246,0.6661546803333334,0.6661546803333334
469,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
470,0.317689755,0.616043721,0.6421608520000001,0.5252981093333333,0.5252981093333333
471,0.29105748,0.5043585660000001,0.496769201,0.4307284156666666,0.43072841566666664
472,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
473,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
474,0.364217479,0.360941003,0.650527608,0.4585620299999999,0.45856202999999995
475,0.492775388,0.525264524,0.386721525,0.4682538123333333,0.4682538123333333
476,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
477,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
478,0.632411425,0.78828463,0.6058354979999999,0.6755105176666666,0.6755105176666666
479,0.6353468529999999,0.329638041,0.299335537,0.4214401436666666,0.4214401436666666
480,0.702899143,0.408306207,0.34279735,0.4846675666666667,0.4846675666666667
481,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
482,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
483,0.3486440839999999,0.407362235,0.470284202,0.4087635069999999,0.40876350699999997
484,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
485,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
486,0.51073362,0.340462649,0.522099908,0.4577653923333333,0.4577653923333333
487,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
488,0.337510451,0.4630431479999999,0.583502274,0.4613519576666666,0.4613519576666666
489,0.55619365,0.66283866,0.7255436890000001,0.6481919996666666,0.6481919996666666
490,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
491,0.328710524,0.288064219,0.280888406,0.2992210496666667,0.2992210496666667
492,0.554851463,0.411622626,0.440253643,0.468909244,0.468909244
493,0.513361975,0.2852649869999999,0.5188739760000001,0.4391669793333333,0.4391669793333333
494,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
495,0.521354772,0.378433671,0.440370804,0.446719749,0.446719749
496,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
497,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
498,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
499,0.487085077,0.427380304,0.387762981,0.4340761206666666,0.4340761206666666
500,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
501,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
502,0.489053732,0.86373009,0.6554912829999999,0.6694250350000001,0.6694250350000001
503,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
504,0.462532016,0.590256661,0.665673882,0.572820853,0.572820853
505,0.541121841,0.330604984,0.428105405,0.43327741,0.43327741
506,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
507,0.67559664,0.431440402,0.264690775,0.4572426056666667,0.4572426056666667
508,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
509,0.507701811,0.614420361,0.575740196,0.5659541226666667,0.5659541226666667
510,0.569695383,0.440233897,0.555042468,0.5216572493333334,0.5216572493333334
511,0.538179861,0.440612283,0.380180434,0.4529908593333333,0.4529908593333333
512,0.372655186,0.361254873,0.700059914,0.477989991,0.477989991
513,0.512114335,0.419235874,0.484512835,0.4719543479999999,0.47195434799999997
514,0.618806749,0.454648392,0.49389393,0.5224496903333333,0.5224496903333333
515,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
516,0.305894326,0.257312549,0.484921006,0.3493759603333333,0.34937596033333335
517,0.450404711,0.4439136939999999,0.36013502,0.4181511416666666,0.4181511416666666
518,0.660117397,0.351147391,0.2693237539999999,0.4268628473333333,0.42686284733333335
519,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
520,0.4076675939999999,0.774935707,0.638510736,0.6070380123333333,0.6070380123333333
521,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
522,0.659082207,0.29849583,0.428453545,0.4620105273333333,0.4620105273333333
523,0.6104720020000001,0.452045402,0.4087154839999999,0.4904109626666666,0.4904109626666666
524,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
525,0.5510322879999999,0.343326782,0.440253643,0.4448709043333332,0.44487090433333326
526,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
527,0.453127829,0.35976789,0.435737825,0.4162111813333333,0.41621118133333335
528,0.357282141,0.431258622,0.547087546,0.4452094363333334,0.4452094363333334
529,0.517706428,0.2385917339999999,0.293455727,0.3499179629999999,0.3499179629999999
530,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
531,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
532,0.61816285,0.411487249,0.424780232,0.4848101103333333,0.4848101103333333
533,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
534,0.5993060689999999,0.3578829089999999,0.5314508179999999,0.4962132653333332,0.4962132653333332
535,0.404698001,0.417689322,0.5424690129999999,0.4549521119999999,0.45495211199999996
536,0.399560212,0.5634164939999999,0.521926104,0.4949676033333333,0.4949676033333333
537,0.409943985,0.3833964729999999,0.475905122,0.4230818599999999,0.4230818599999999
538,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
539,0.465411251,0.455463977,0.542786102,0.48788711,0.48788711
540,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
541,0.588250181,0.463534016,0.3427299789999999,0.4648380586666666,0.4648380586666666
542,0.23071913,0.5057061389999999,0.349802182,0.362075817,0.362075817
543,0.661226824,0.491041306,0.423772469,0.5253468663333333,0.5253468663333333
544,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
545,0.5560645820000001,0.337502533,0.444278539,0.4459485513333334,0.4459485513333334
546,0.517494452,0.397969095,0.415188782,0.4435507763333333,0.4435507763333333
547,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
548,0.61260323,0.339363326,0.399306513,0.4504243563333334,0.4504243563333334
549,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
550,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
551,0.421362072,0.469420964,0.363748856,0.4181772973333333,0.4181772973333333
552,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
553,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
554,0.610853994,0.3730358279999999,0.384950031,0.4562799509999999,0.45627995099999996
555,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
556,0.295102684,0.4429584629999999,0.399306513,0.3791225533333333,0.3791225533333333
557,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
558,0.6480017920000001,0.460667122,0.40237433,0.5036810813333333,0.5036810813333333
559,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
560,0.619967982,0.32827395,0.31010406,0.4194486639999999,0.41944866399999997
561,0.36432578,0.747693391,0.676856545,0.5962919053333334,0.5962919053333334
562,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
563,0.611464464,0.307876463,0.484512835,0.4679512539999999,0.4679512539999999
564,0.429326031,0.368655956,0.58185596,0.4599459823333333,0.4599459823333333
565,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
566,0.3412085139999999,0.2259771189999999,0.3977796329999999,0.3216550886666665,0.32165508866666653
567,0.589837835,0.5127249970000001,0.522099908,0.5415542466666666,0.5415542466666666
568,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
569,0.2583348339999999,0.348752379,0.441236445,0.3494412193333333,0.3494412193333333
570,0.437263095,0.4067658629999999,0.6606387029999999,0.501555887,0.501555887
571,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
572,0.250382835,0.4704561889999999,0.463652837,0.3948306203333333,0.3948306203333333
573,0.789638453,0.575650654,0.662286198,0.675858435,0.675858435
574,0.567183941,0.5631594839999999,0.662810082,0.5977178356666667,0.5977178356666667
575,0.538873945,0.515814445,0.272800972,0.442496454,0.442496454
576,0.29271173,0.4125222639999999,0.5960872620000001,0.433773752,0.433773752
577,0.398226165,0.387998552,0.710592698,0.4989391383333334,0.4989391383333334
578,0.5792192939999999,0.538550116,0.440253643,0.5193410176666666,0.5193410176666666
579,0.644817576,0.46032666,0.468285817,0.5244766843333334,0.5244766843333334
580,0.4087634639999999,0.3511366379999999,0.580373175,0.4467577589999998,0.44675775899999987
581,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
582,0.668221589,0.492467424,0.522099908,0.5609296403333333,0.5609296403333333
583,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
584,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
585,0.361371481,0.475418115,0.435737825,0.4241758069999999,0.42417580699999996
586,0.501361233,0.44519514,0.676477688,0.5410113536666666,0.5410113536666666
587,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
588,0.58347509,0.321542354,0.3920222339999999,0.4323465593333333,0.4323465593333333
589,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
590,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
591,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
592,0.59180213,0.492760553,0.664666049,0.583076244,0.583076244
593,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
594,0.398364161,0.3079307739999999,0.530939874,0.4124116029999999,0.4124116029999999
595,0.43942706,0.593960296,0.623939686,0.5524423473333333,0.5524423473333333
596,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
597,0.60030602,0.4203365739999999,0.4356206629999999,0.4854210856666666,0.4854210856666666
598,0.6128089179999999,0.331814171,0.456435552,0.467019547,0.467019547
599,0.477978682,0.7692936020000001,0.7107832740000001,0.6526851860000001,0.6526851860000001
600,0.314886895,0.4355083529999999,0.456435552,0.4022769333333333,0.4022769333333333
601,0.356359092,0.402056956,0.575740196,0.4447187479999999,0.44471874799999994
602,0.549000054,0.7199703040000001,0.665293321,0.6447545596666667,0.6447545596666667
603,0.39294312,0.3489142779999999,0.622780893,0.4548794303333333,0.4548794303333333
604,0.569210088,0.27324853,0.269032744,0.3704971206666667,0.3704971206666667
605,0.658558778,0.306485143,0.390489281,0.4518444006666666,0.45184440066666665
606,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
607,0.638176837,0.685629499,0.4087154839999999,0.5775072733333334,0.5775072733333334
608,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
609,0.536349138,0.450545095,0.346201174,0.4443651356666666,0.4443651356666666
610,0.458391538,0.56853504,0.50140218,0.5094429193333333,0.5094429193333333
611,0.434983892,0.384721246,0.453784252,0.4244964633333333,0.4244964633333333
612,0.4311126879999999,0.410293561,0.490466329,0.4439575259999999,0.44395752599999994
613,0.475852558,0.403719936,0.496769201,0.458780565,0.458780565
614,0.374413316,0.493975452,0.6875052709999999,0.5186313463333333,0.5186313463333333
615,0.398883271,0.385719422,0.48583335,0.4234786809999999,0.42347868099999997
616,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
617,0.574715612,0.504964417,0.660657239,0.5801124226666666,0.5801124226666666
618,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
619,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
620,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
621,0.3513954139999999,0.3495003479999999,0.45552243,0.3854727306666666,0.3854727306666666
622,0.417383419,0.445090252,0.461068531,0.441180734,0.441180734
623,0.578217444,0.425356032,0.289282146,0.4309518739999999,0.4309518739999999
624,0.633451601,0.3405809389999999,0.4608715679999999,0.4783013693333333,0.4783013693333333
625,0.264128009,0.341274464,0.477636727,0.3610130666666666,0.36101306666666666
626,0.538504323,0.281640797,0.64978547,0.4899768633333333,0.4899768633333333
627,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
628,0.651607704,0.60352182,0.622552397,0.6258939736666667,0.6258939736666667
629,0.479277235,0.503607822,0.6635221029999999,0.5488023866666666,0.5488023866666666
630,0.593324926,0.465489783,0.484921006,0.5145785716666667,0.5145785716666667
